Region_ID,Año,Genero,Valores,Indicadores_ID,Valores_ID
7,2017,Hombre,71.74,56,7111
8,2017,Hombre,84.93,56,7112
9,2017,Hombre,77.17,56,7113
10,2017,Hombre,80.69,56,7114
11,2017,Hombre,107.34,56,7115
12,2017,Hombre,99.07,56,7116
13,2017,Hombre,87.21,56,7117
14,2017,Hombre,76.06,56,7118
15,2017,Hombre,101.14,56,7119
16,2017,Hombre,77.93,56,7120
17,2017,Hombre,74.42,56,7121
18,2017,Hombre,79.23,56,7122
19,2017,Hombre,101.66,56,7123
20,2017,Hombre,91.35,56,7124
1,2018,Mujer,38.6,56,7125
2,2018,Mujer,56.24,56,7126
3,2018,Mujer,39.45,56,7127
4,2018,Mujer,48.12,56,7128
5,2018,Mujer,36.77,56,7129
6,2018,Mujer,60.64,56,7130
7,2018,Mujer,25.89,56,7131
8,2018,Mujer,30.93,56,7132
9,2018,Mujer,31.42,56,7133
10,2018,Mujer,29.28,56,7134
11,2018,Mujer,43.32,56,7135
12,2018,Mujer,44.21,56,7136
13,2018,Mujer,34.54,56,7137
14,2018,Mujer,30.86,56,7138
15,2018,Mujer,38.48,56,7139
16,2018,Mujer,31.73,56,7140
17,2018,Mujer,25.05,56,7141
18,2018,Mujer,38.68,56,7142
19,2018,Mujer,45.49,56,7143
20,2018,Mujer,57.09,56,7144
1,2020,Mujer,33.91,56,7145
2,2020,Mujer,48.56,56,7146
3,2020,Mujer,28.94,56,7147
4,2020,Mujer,41.71,56,7148
5,2020,Mujer,27.59,56,7149
6,2020,Mujer,54.95,56,7150
7,2020,Mujer,25.11,56,7151
8,2020,Mujer,30.48,56,7152
9,2020,Mujer,30.63,56,7153
10,2020,Mujer,27.29,56,7154
11,2020,Mujer,35.03,56,7155
12,2020,Mujer,39.15,56,7156
13,2020,Mujer,27.86,56,7157
14,2020,Mujer,29.48,56,7158
15,2020,Mujer,33.78,56,7159
16,2020,Mujer,25.87,56,7160
17,2020,Mujer,22.42,56,7161
18,2020,Mujer,29.25,56,7162
19,2020,Mujer,83.75,56,7163
20,2020,Mujer,62.41,56,7164
1,2021,Mujer,32.45,56,7165
2,2021,Mujer,46.3,56,7166
3,2021,Mujer,27.05,56,7167
4,2021,Mujer,41.62,56,7168
5,2021,Mujer,33.22,56,7169
6,2021,Mujer,52.33,56,7170
7,2021,Mujer,25.01,56,7171
8,2021,Mujer,27.14,56,7172
9,2021,Mujer,29.0,56,7173
10,2021,Mujer,25.63,56,7174
11,2021,Mujer,36.29,56,7175
12,2021,Mujer,40.02,56,7176
13,2021,Mujer,28.57,56,7177
14,2021,Mujer,23.45,56,7178
15,2021,Mujer,37.26,56,7179
16,2021,Mujer,21.21,56,7180
17,2021,Mujer,23.59,56,7181
18,2021,Mujer,27.03,56,7182
19,2021,Mujer,64.23,56,7183
20,2021,Mujer,92.6,56,7184
1,2019,Mujer,34.31,56,7185
2,2019,Mujer,48.43,56,7186
3,2019,Mujer,31.61,56,7187
4,2019,Mujer,43.63,56,7188
5,2019,Mujer,32.5,56,7189
6,2019,Mujer,49.56,56,7190
7,2019,Mujer,25.85,56,7191
8,2019,Mujer,28.15,56,7192
9,2019,Mujer,32.36,56,7193
10,2019,Mujer,25.67,56,7194
11,2019,Mujer,39.16,56,7195
12,2019,Mujer,41.33,56,7196
13,2019,Mujer,30.84,56,7197
14,2019,Mujer,27.81,56,7198
15,2019,Mujer,37.33,56,7199
16,2019,Mujer,24.51,56,7200
17,2019,Mujer,22.43,56,7201
18,2019,Mujer,34.11,56,7202
19,2019,Mujer,45.27,56,7203
20,2019,Mujer,46.67,56,7204
1,2017,Mujer,40.59,56,7205
2,2017,Mujer,55.74,56,7206
3,2017,Mujer,37.87,56,7207
4,2017,Mujer,50.56,56,7208
5,2017,Mujer,41.99,56,7209
6,2017,Mujer,54.04,56,7210
7,2017,Mujer,29.77,56,7211
8,2017,Mujer,34.96,56,7212
9,2017,Mujer,39.65,56,7213
10,2017,Mujer,32.62,56,7214
11,2017,Mujer,46.02,56,7215
12,2017,Mujer,45.33,56,7216
13,2017,Mujer,35.42,56,7217
14,2017,Mujer,32.98,56,7218
15,2017,Mujer,45.52,56,7219
16,2017,Mujer,28.31,56,7220
17,2017,Mujer,28.05,56,7221
18,2017,Mujer,34.89,56,7222
19,2017,Mujer,69.53,56,7223
20,2017,Mujer,44.51,56,7224
1,2018,Hombre,21.48,57,7225
2,2018,Hombre,22.9,57,7226
3,2018,Hombre,23.9,57,7227
4,2018,Hombre,24.36,57,7228
5,2018,Hombre,28.67,57,7229
6,2018,Hombre,25.96,57,7230
7,2018,Hombre,15.16,57,7231
8,2018,Hombre,22.19,57,7232
9,2018,Hombre,20.73,57,7233
10,2018,Hombre,23.68,57,7234
11,2018,Hombre,28.54,57,7235
12,2018,Hombre,16.26,57,7236
13,2018,Hombre,14.33,57,7237
14,2018,Hombre,12.42,57,7238
15,2018,Hombre,24.65,57,7239
16,2018,Hombre,20.72,57,7240
17,2018,Hombre,18.3,57,7241
18,2018,Hombre,26.35,57,7242
19,2018,Hombre,45.36,57,7243
20,2018,Hombre,42.94,57,7244
1,2020,Hombre,23.92,57,7245
2,2020,Hombre,25.8,57,7246
3,2020,Hombre,22.62,57,7247
4,2020,Hombre,24.98,57,7248
5,2020,Hombre,28.93,57,7249
6,2020,Hombre,21.2,57,7250
7,2020,Hombre,24.43,57,7251
8,2020,Hombre,29.39,57,7252
9,2020,Hombre,23.61,57,7253
10,2020,Hombre,26.05,57,7254
11,2020,Hombre,34.06,57,7255
12,2020,Hombre,22.82,57,7256
13,2020,Hombre,15.64,57,7257
14,2020,Hombre,11.73,57,7258
15,2020,Hombre,34.73,57,7259
16,2020,Hombre,21.56,57,7260
17,2020,Hombre,21.08,57,7261
18,2020,Hombre,17.07,57,7262
19,2020,Hombre,55.48,57,7263
20,2020,Hombre,55.9,57,7264
1,2021,Hombre,22.42,57,7265
2,2021,Hombre,30.14,57,7266
3,2021,Hombre,25.71,57,7267
4,2021,Hombre,23.87,57,7268
5,2021,Hombre,26.22,57,7269
6,2021,Hombre,17.97,57,7270
7,2021,Hombre,18.79,57,7271
8,2021,Hombre,29.56,57,7272
9,2021,Hombre,17.55,57,7273
10,2021,Hombre,23.71,57,7274
11,2021,Hombre,30.0,57,7275
12,2021,Hombre,20.86,57,7276
13,2021,Hombre,17.37,57,7277
14,2021,Hombre,7.02,57,7278
15,2021,Hombre,29.48,57,7279
16,2021,Hombre,18.01,57,7280
17,2021,Hombre,17.52,57,7281
18,2021,Hombre,19.66,57,7282
19,2021,Hombre,42.69,57,7283
20,2021,Hombre,28.56,57,7284
1,2019,Hombre,20.65,57,7285
2,2019,Hombre,23.0,57,7286
3,2019,Hombre,26.01,57,7287
4,2019,Hombre,20.94,57,7288
5,2019,Hombre,29.85,57,7289
6,2019,Hombre,21.37,57,7290
7,2019,Hombre,19.2,57,7291
8,2019,Hombre,22.2,57,7292
9,2019,Hombre,18.55,57,7293
10,2019,Hombre,22.89,57,7294
11,2019,Hombre,29.34,57,7295
12,2019,Hombre,16.95,57,7296
13,2019,Hombre,13.29,57,7297
14,2019,Hombre,9.85,57,7298
15,2019,Hombre,28.79,57,7299
16,2019,Hombre,16.34,57,7300
17,2019,Hombre,17.64,57,7301
18,2019,Hombre,19.78,57,7302
19,2019,Hombre,21.32,57,7303
20,2019,Hombre,27.29,57,7304
1,2017,Hombre,21.39,57,7305
2,2017,Hombre,22.88,57,7306
3,2017,Hombre,28.85,57,7307
4,2017,Hombre,18.4,57,7308
5,2017,Hombre,35.19,57,7309
6,2017,Hombre,25.35,57,7310
7,2017,Hombre,9.82,57,7311
8,2017,Hombre,21.55,57,7312
9,2017,Hombre,24.94,57,7313
10,2017,Hombre,25.42,57,7314
11,2017,Hombre,22.29,57,7315
12,2017,Hombre,17.5,57,7316
13,2017,Hombre,17.03,57,7317
14,2017,Hombre,11.73,57,7318
15,2017,Hombre,27.31,57,7319
16,2017,Hombre,26.23,57,7320
17,2017,Hombre,16.48,57,7321
18,2017,Hombre,18.06,57,7322
19,2017,Hombre,54.09,57,7323
20,2017,Hombre,57.36,57,7324
1,2018,Mujer,16.28,57,7325
2,2018,Mujer,19.13,57,7326
3,2018,Mujer,18.31,57,7327
4,2018,Mujer,16.76,57,7328
5,2018,Mujer,19.94,57,7329
6,2018,Mujer,20.44,57,7330
7,2018,Mujer,11.29,57,7331
8,2018,Mujer,17.07,57,7332
9,2018,Mujer,16.64,57,7333
10,2018,Mujer,16.84,57,7334
11,2018,Mujer,22.65,57,7335
12,2018,Mujer,18.49,57,7336
13,2018,Mujer,11.31,57,7337
14,2018,Mujer,8.8,57,7338
15,2018,Mujer,18.52,57,7339
16,2018,Mujer,12.58,57,7340
17,2018,Mujer,12.78,57,7341
18,2018,Mujer,14.03,57,7342
19,2018,Mujer,16.14,57,7343
20,2018,Mujer,58.24,57,7344
1,2020,Mujer,17.63,57,7345
2,2020,Mujer,21.6,57,7346
3,2020,Mujer,18.97,57,7347
4,2020,Mujer,18.29,57,7348
5,2020,Mujer,17.62,57,7349
6,2020,Mujer,18.72,57,7350
7,2020,Mujer,14.51,57,7351
8,2020,Mujer,21.44,57,7352
9,2020,Mujer,19.12,57,7353
10,2020,Mujer,17.67,57,7354
11,2020,Mujer,24.25,57,7355
12,2020,Mujer,20.81,57,7356
13,2020,Mujer,10.67,57,7357
14,2020,Mujer,8.75,57,7358
15,2020,Mujer,27.48,57,7359
16,2020,Mujer,12.86,57,7360
17,2020,Mujer,13.12,57,7361
18,2020,Mujer,13.96,57,7362
19,2020,Mujer,42.47,57,7363
20,2020,Mujer,55.37,57,7364
1,2021,Mujer,16.43,57,7365
2,2021,Mujer,22.45,57,7366
3,2021,Mujer,18.51,57,7367
4,2021,Mujer,15.34,57,7368
5,2021,Mujer,18.91,57,7369
6,2021,Mujer,14.16,57,7370
7,2021,Mujer,14.91,57,7371
8,2021,Mujer,21.02,57,7372
9,2021,Mujer,17.7,57,7373
10,2021,Mujer,16.05,57,7374
11,2021,Mujer,24.5,57,7375
12,2021,Mujer,17.24,57,7376
13,2021,Mujer,11.08,57,7377
14,2021,Mujer,4.79,57,7378
15,2021,Mujer,23.1,57,7379
16,2021,Mujer,11.51,57,7380
17,2021,Mujer,12.44,57,7381
18,2021,Mujer,12.41,57,7382
19,2021,Mujer,55.97,57,7383
20,2021,Mujer,43.29,57,7384
1,2019,Mujer,15.33,57,7385
2,2019,Mujer,19.01,57,7386
3,2019,Mujer,17.56,57,7387
4,2019,Mujer,15.54,57,7388
5,2019,Mujer,20.96,57,7389
6,2019,Mujer,17.26,57,7390
7,2019,Mujer,12.07,57,7391
8,2019,Mujer,16.63,57,7392
9,2019,Mujer,16.05,57,7393
10,2019,Mujer,15.29,57,7394
11,2019,Mujer,22.39,57,7395
12,2019,Mujer,16.22,57,7396
13,2019,Mujer,9.39,57,7397
14,2019,Mujer,7.09,57,7398
15,2019,Mujer,17.17,57,7399
16,2019,Mujer,14.66,57,7400
17,2019,Mujer,12.94,57,7401
18,2019,Mujer,11.98,57,7402
19,2019,Mujer,19.63,57,7403
20,2019,Mujer,39.24,57,7404
1,2017,Mujer,16.52,57,7405
2,2017,Mujer,20.37,57,7406
3,2017,Mujer,20.09,57,7407
4,2017,Mujer,14.24,57,7408
5,2017,Mujer,23.38,57,7409
6,2017,Mujer,22.53,57,7410
7,2017,Mujer,8.84,57,7411
8,2017,Mujer,16.4,57,7412
9,2017,Mujer,22.23,57,7413
10,2017,Mujer,17.15,57,7414
11,2017,Mujer,18.14,57,7415
12,2017,Mujer,17.03,57,7416
13,2017,Mujer,12.41,57,7417
14,2017,Mujer,9.51,57,7418
15,2017,Mujer,23.08,57,7419
16,2017,Mujer,15.14,57,7420
17,2017,Mujer,10.57,57,7421
18,2017,Mujer,12.81,57,7422
19,2017,Mujer,25.67,57,7423
20,2017,Mujer,32.8,57,7424
1,2018,Hombre,55.52,58,7425
2,2018,Hombre,75.55,58,7426
3,2018,Hombre,59.65,58,7427
4,2018,Hombre,53.13,58,7428
5,2018,Hombre,48.72,58,7429
6,2018,Hombre,49.9,58,7430
7,2018,Hombre,53.9,58,7431
8,2018,Hombre,48.82,58,7432
9,2018,Hombre,51.97,58,7433
10,2018,Hombre,49.12,58,7434
11,2018,Hombre,57.82,58,7435
12,2018,Hombre,56.36,58,7436
13,2018,Hombre,55.0,58,7437
14,2018,Hombre,35.44,58,7438
15,2018,Hombre,73.09,58,7439
16,2018,Hombre,53.65,58,7440
17,2018,Hombre,56.42,58,7441
18,2018,Hombre,65.0,58,7442
19,2018,Hombre,84.59,58,7443
20,2018,Hombre,64.61,58,7444
1,2020,Hombre,52.73,58,7445
2,2020,Hombre,71.56,58,7446
3,2020,Hombre,48.49,58,7447
4,2020,Hombre,55.56,58,7448
5,2020,Hombre,43.31,58,7449
6,2020,Hombre,45.89,58,7450
7,2020,Hombre,55.57,58,7451
8,2020,Hombre,44.13,58,7452
9,2020,Hombre,55.59,58,7453
10,2020,Hombre,46.88,58,7454
11,2020,Hombre,53.34,58,7455
12,2020,Hombre,60.68,58,7456
13,2020,Hombre,49.98,58,7457
14,2020,Hombre,39.78,58,7458
15,2020,Hombre,70.52,58,7459
16,2020,Hombre,50.57,58,7460
17,2020,Hombre,47.31,58,7461
18,2020,Hombre,49.38,58,7462
19,2020,Hombre,76.14,58,7463
20,2020,Hombre,50.57,58,7464
1,2021,Hombre,50.7,58,7465
2,2021,Hombre,68.63,58,7466
3,2021,Hombre,48.06,58,7467
4,2021,Hombre,56.07,58,7468
5,2021,Hombre,44.49,58,7469
6,2021,Hombre,44.35,58,7470
7,2021,Hombre,51.44,58,7471
8,2021,Hombre,41.81,58,7472
9,2021,Hombre,50.84,58,7473
10,2021,Hombre,44.84,58,7474
11,2021,Hombre,55.23,58,7475
12,2021,Hombre,65.04,58,7476
13,2021,Hombre,48.56,58,7477
14,2021,Hombre,35.33,58,7478
15,2021,Hombre,61.46,58,7479
16,2021,Hombre,48.45,58,7480
17,2021,Hombre,47.87,58,7481
18,2021,Hombre,45.06,58,7482
19,2021,Hombre,65.29,58,7483
20,2021,Hombre,47.69,58,7484
1,2019,Hombre,52.7,58,7485
2,2019,Hombre,70.72,58,7486
3,2019,Hombre,61.15,58,7487
4,2019,Hombre,52.0,58,7488
5,2019,Hombre,47.93,58,7489
6,2019,Hombre,40.64,58,7490
7,2019,Hombre,50.5,58,7491
8,2019,Hombre,44.09,58,7492
9,2019,Hombre,51.06,58,7493
10,2019,Hombre,46.27,58,7494
11,2019,Hombre,55.56,58,7495
12,2019,Hombre,54.02,58,7496
13,2019,Hombre,53.84,58,7497
14,2019,Hombre,37.56,58,7498
15,2019,Hombre,70.55,58,7499
16,2019,Hombre,44.84,58,7500
17,2019,Hombre,48.62,58,7501
18,2019,Hombre,58.72,58,7502
19,2019,Hombre,45.81,58,7503
20,2019,Hombre,73.33,58,7504
1,2017,Hombre,57.43,58,7505
2,2017,Hombre,78.06,58,7506
3,2017,Hombre,64.92,58,7507
4,2017,Hombre,61.9,58,7508
5,2017,Hombre,56.06,58,7509
6,2017,Hombre,47.47,58,7510
7,2017,Hombre,66.77,58,7511
8,2017,Hombre,49.28,58,7512
9,2017,Hombre,54.69,58,7513
10,2017,Hombre,50.24,58,7514
11,2017,Hombre,59.33,58,7515
12,2017,Hombre,70.3,58,7516
13,2017,Hombre,54.15,58,7517
14,2017,Hombre,37.33,58,7518
15,2017,Hombre,65.52,58,7519
16,2017,Hombre,56.42,58,7520
17,2017,Hombre,56.38,58,7521
18,2017,Hombre,58.74,58,7522
19,2017,Hombre,56.7,58,7523
20,2017,Hombre,78.15,58,7524
1,2018,Mujer,44.52,58,7525
2,2018,Mujer,64.27,58,7526
3,2018,Mujer,52.24,58,7527
4,2018,Mujer,45.9,58,7528
5,2018,Mujer,37.8,58,7529
6,2018,Mujer,37.82,58,7530
7,2018,Mujer,39.43,58,7531
8,2018,Mujer,38.03,58,7532
9,2018,Mujer,43.58,58,7533
10,2018,Mujer,37.7,58,7534
11,2018,Mujer,46.3,58,7535
12,2018,Mujer,46.61,58,7536
13,2018,Mujer,46.2,58,7537
14,2018,Mujer,31.14,58,7538
15,2018,Mujer,54.01,58,7539
16,2018,Mujer,45.49,58,7540
17,2018,Mujer,39.16,58,7541
18,2018,Mujer,42.57,58,7542
19,2018,Mujer,45.07,58,7543
20,2018,Mujer,49.84,58,7544
1,2020,Mujer,42.16,58,7545
2,2020,Mujer,59.2,58,7546
3,2020,Mujer,44.44,58,7547
4,2020,Mujer,43.31,58,7548
5,2020,Mujer,36.36,58,7549
6,2020,Mujer,35.97,58,7550
7,2020,Mujer,40.42,58,7551
8,2020,Mujer,34.96,58,7552
9,2020,Mujer,46.36,58,7553
10,2020,Mujer,35.05,58,7554
11,2020,Mujer,43.64,58,7555
12,2020,Mujer,44.71,58,7556
13,2020,Mujer,43.11,58,7557
14,2020,Mujer,30.87,58,7558
15,2020,Mujer,60.28,58,7559
16,2020,Mujer,35.47,58,7560
17,2020,Mujer,40.11,58,7561
18,2020,Mujer,37.74,58,7562
19,2020,Mujer,60.13,58,7563
20,2020,Mujer,54.94,58,7564
1,2021,Mujer,39.65,58,7565
2,2021,Mujer,55.47,58,7566
3,2021,Mujer,39.87,58,7567
4,2021,Mujer,39.93,58,7568
5,2021,Mujer,34.88,58,7569
6,2021,Mujer,34.31,58,7570
7,2021,Mujer,32.61,58,7571
8,2021,Mujer,32.04,58,7572
9,2021,Mujer,42.11,58,7573
10,2021,Mujer,33.52,58,7574
11,2021,Mujer,42.0,58,7575
12,2021,Mujer,47.54,58,7576
13,2021,Mujer,43.66,58,7577
14,2021,Mujer,27.5,58,7578
15,2021,Mujer,54.63,58,7579
16,2021,Mujer,32.89,58,7580
17,2021,Mujer,38.0,58,7581
18,2021,Mujer,38.31,58,7582
19,2021,Mujer,47.74,58,7583
20,2021,Mujer,27.75,58,7584
1,2019,Mujer,42.71,58,7585
2,2019,Mujer,57.3,58,7586
3,2019,Mujer,46.29,58,7587
4,2019,Mujer,44.17,58,7588
5,2019,Mujer,37.97,58,7589
6,2019,Mujer,41.0,58,7590
7,2019,Mujer,36.44,58,7591
8,2019,Mujer,37.07,58,7592
9,2019,Mujer,46.55,58,7593
10,2019,Mujer,35.26,58,7594
11,2019,Mujer,44.15,58,7595
12,2019,Mujer,47.87,58,7596
13,2019,Mujer,46.7,58,7597
14,2019,Mujer,31.22,58,7598
15,2019,Mujer,56.59,58,7599
16,2019,Mujer,38.77,58,7600
17,2019,Mujer,37.26,58,7601
18,2019,Mujer,50.31,58,7602
19,2019,Mujer,70.57,58,7603
20,2019,Mujer,36.99,58,7604
1,2017,Mujer,46.67,58,7605
2,2017,Mujer,64.69,58,7606
3,2017,Mujer,52.39,58,7607
4,2017,Mujer,45.45,58,7608
5,2017,Mujer,42.99,58,7609
6,2017,Mujer,41.59,58,7610
7,2017,Mujer,49.44,58,7611
8,2017,Mujer,39.26,58,7612
9,2017,Mujer,43.65,58,7613
10,2017,Mujer,39.01,58,7614
11,2017,Mujer,51.63,58,7615
12,2017,Mujer,55.15,58,7616
13,2017,Mujer,50.21,58,7617
14,2017,Mujer,31.06,58,7618
15,2017,Mujer,57.86,58,7619
16,2017,Mujer,45.29,58,7620
17,2017,Mujer,42.45,58,7621
18,2017,Mujer,46.31,58,7622
19,2017,Mujer,44.88,58,7623
20,2017,Mujer,27.91,58,7624
1,2018,Hombre,13.49,59,7625
2,2018,Hombre,17.53,59,7626
3,2018,Hombre,14.46,59,7627
4,2018,Hombre,15.97,59,7628
5,2018,Hombre,13.46,59,7629
6,2018,Hombre,16.82,59,7630
7,2018,Hombre,12.84,59,7631
8,2018,Hombre,10.17,59,7632
9,2018,Hombre,13.23,59,7633
10,2018,Hombre,13.23,59,7634
11,2018,Hombre,12.94,59,7635
12,2018,Hombre,12.93,59,7636
13,2018,Hombre,13.48,59,7637
14,2018,Hombre,9.81,59,7638
15,2018,Hombre,15.27,59,7639
16,2018,Hombre,8.29,59,7640
17,2018,Hombre,10.99,59,7641
18,2018,Hombre,8.08,59,7642
19,2018,Hombre,6.7,59,7643
20,2018,Hombre,14.53,59,7644
1,2020,Hombre,12.95,59,7645
2,2020,Hombre,16.52,59,7646
3,2020,Hombre,12.72,59,7647
4,2020,Hombre,13.5,59,7648
5,2020,Hombre,11.11,59,7649
6,2020,Hombre,13.31,59,7650
7,2020,Hombre,10.69,59,7651
8,2020,Hombre,12.43,59,7652
9,2020,Hombre,13.67,59,7653
10,2020,Hombre,11.63,59,7654
11,2020,Hombre,13.61,59,7655
12,2020,Hombre,10.89,59,7656
13,2020,Hombre,15.73,59,7657
14,2020,Hombre,9.31,59,7658
15,2020,Hombre,12.61,59,7659
16,2020,Hombre,6.27,59,7660
17,2020,Hombre,11.53,59,7661
18,2020,Hombre,13.74,59,7662
19,2020,Hombre,11.22,59,7663
20,2020,Hombre,13.11,59,7664
1,2021,Hombre,13.18,59,7665
2,2021,Hombre,16.2,59,7666
3,2021,Hombre,14.31,59,7667
4,2021,Hombre,14.85,59,7668
5,2021,Hombre,12.57,59,7669
6,2021,Hombre,16.3,59,7670
7,2021,Hombre,12.5,59,7671
8,2021,Hombre,11.32,59,7672
9,2021,Hombre,13.83,59,7673
10,2021,Hombre,12.7,59,7674
11,2021,Hombre,13.63,59,7675
12,2021,Hombre,10.74,59,7676
13,2021,Hombre,14.77,59,7677
14,2021,Hombre,8.94,59,7678
15,2021,Hombre,16.98,59,7679
16,2021,Hombre,7.97,59,7680
17,2021,Hombre,10.81,59,7681
18,2021,Hombre,5.95,59,7682
19,2021,Hombre,9.51,59,7683
20,2021,Hombre,15.5,59,7684
1,2019,Hombre,13.43,59,7685
2,2019,Hombre,16.62,59,7686
3,2019,Hombre,14.88,59,7687
4,2019,Hombre,16.58,59,7688
5,2019,Hombre,13.09,59,7689
6,2019,Hombre,13.01,59,7690
7,2019,Hombre,15.44,59,7691
8,2019,Hombre,10.24,59,7692
9,2019,Hombre,13.33,59,7693
10,2019,Hombre,13.32,59,7694
11,2019,Hombre,14.58,59,7695
12,2019,Hombre,10.28,59,7696
13,2019,Hombre,14.75,59,7697
14,2019,Hombre,9.44,59,7698
15,2019,Hombre,14.65,59,7699
16,2019,Hombre,10.1,59,7700
17,2019,Hombre,10.99,59,7701
18,2019,Hombre,7.57,59,7702
19,2019,Hombre,13.72,59,7703
20,2019,Hombre,5.88,59,7704
1,2017,Hombre,14.54,59,7705
2,2017,Hombre,18.22,59,7706
3,2017,Hombre,16.21,59,7707
4,2017,Hombre,18.27,59,7708
5,2017,Hombre,15.36,59,7709
6,2017,Hombre,13.6,59,7710
7,2017,Hombre,8.67,59,7711
8,2017,Hombre,11.47,59,7712
9,2017,Hombre,15.17,59,7713
10,2017,Hombre,15.07,59,7714
11,2017,Hombre,14.96,59,7715
12,2017,Hombre,14.13,59,7716
13,2017,Hombre,15.82,59,7717
14,2017,Hombre,10.22,59,7718
15,2017,Hombre,16.24,59,7719
16,2017,Hombre,8.42,59,7720
17,2017,Hombre,12.61,59,7721
18,2017,Hombre,6.71,59,7722
19,2017,Hombre,5.11,59,7723
20,2017,Hombre,10.08,59,7724
1,2018,Mujer,3.89,59,7725
2,2018,Mujer,4.41,59,7726
3,2018,Mujer,3.98,59,7727
4,2018,Mujer,3.24,59,7728
5,2018,Mujer,4.99,59,7729
6,2018,Mujer,5.23,59,7730
7,2018,Mujer,2.74,59,7731
8,2018,Mujer,1.94,59,7732
9,2018,Mujer,2.64,59,7733
10,2018,Mujer,4.75,59,7734
11,2018,Mujer,4.95,59,7735
12,2018,Mujer,1.72,59,7736
13,2018,Mujer,4.74,59,7737
14,2018,Mujer,2.33,59,7738
15,2018,Mujer,4.54,59,7739
16,2018,Mujer,2.49,59,7740
17,2018,Mujer,3.35,59,7741
18,2018,Mujer,2.49,59,7742
19,2018,Mujer,0.0,59,7743
20,2018,Mujer,3.01,59,7744
1,2020,Mujer,3.75,59,7745
2,2020,Mujer,3.84,59,7746
3,2020,Mujer,4.01,59,7747
4,2020,Mujer,3.89,59,7748
5,2020,Mujer,3.12,59,7749
6,2020,Mujer,4.0,59,7750
7,2020,Mujer,1.87,59,7751
8,2020,Mujer,2.74,59,7752
9,2020,Mujer,3.45,59,7753
10,2020,Mujer,4.35,59,7754
11,2020,Mujer,4.85,59,7755
12,2020,Mujer,1.7,59,7756
13,2020,Mujer,4.08,59,7757
14,2020,Mujer,3.2,59,7758
15,2020,Mujer,4.51,59,7759
16,2020,Mujer,2.07,59,7760
17,2020,Mujer,3.52,59,7761
18,2020,Mujer,0.64,59,7762
19,2020,Mujer,9.26,59,7763
20,2020,Mujer,7.9,59,7764
1,2021,Mujer,4.06,59,7765
2,2021,Mujer,4.27,59,7766
3,2021,Mujer,4.77,59,7767
4,2021,Mujer,4.02,59,7768
5,2021,Mujer,3.5,59,7769
6,2021,Mujer,4.19,59,7770
7,2021,Mujer,3.29,59,7771
8,2021,Mujer,2.71,59,7772
9,2021,Mujer,3.67,59,7773
10,2021,Mujer,5.06,59,7774
11,2021,Mujer,4.9,59,7775
12,2021,Mujer,2.13,59,7776
13,2021,Mujer,4.94,59,7777
14,2021,Mujer,2.89,59,7778
15,2021,Mujer,5.49,59,7779
16,2021,Mujer,1.47,59,7780
17,2021,Mujer,3.31,59,7781
18,2021,Mujer,1.41,59,7782
19,2021,Mujer,4.06,59,7783
20,2021,Mujer,2.99,59,7784
1,2019,Mujer,3.79,59,7785
2,2019,Mujer,4.61,59,7786
3,2019,Mujer,2.62,59,7787
4,2019,Mujer,3.97,59,7788
5,2019,Mujer,5.02,59,7789
6,2019,Mujer,3.32,59,7790
7,2019,Mujer,4.48,59,7791
8,2019,Mujer,2.89,59,7792
9,2019,Mujer,3.14,59,7793
10,2019,Mujer,4.26,59,7794
11,2019,Mujer,3.81,59,7795
12,2019,Mujer,2.84,59,7796
13,2019,Mujer,4.74,59,7797
14,2019,Mujer,2.55,59,7798
15,2019,Mujer,4.73,59,7799
16,2019,Mujer,3.24,59,7800
17,2019,Mujer,3.25,59,7801
18,2019,Mujer,4.25,59,7802
19,2019,Mujer,2.94,59,7803
20,2019,Mujer,0.0,59,7804
1,2017,Mujer,4.16,59,7805
2,2017,Mujer,4.9,59,7806
3,2017,Mujer,3.85,59,7807
4,2017,Mujer,3.8,59,7808
5,2017,Mujer,5.75,59,7809
6,2017,Mujer,5.03,59,7810
7,2017,Mujer,2.99,59,7811
8,2017,Mujer,2.07,59,7812
9,2017,Mujer,3.17,59,7813
10,2017,Mujer,5.21,59,7814
11,2017,Mujer,4.93,59,7815
12,2017,Mujer,1.64,59,7816
13,2017,Mujer,4.52,59,7817
14,2017,Mujer,3.11,59,7818
15,2017,Mujer,4.65,59,7819
16,2017,Mujer,2.08,59,7820
17,2017,Mujer,3.61,59,7821
18,2017,Mujer,1.59,59,7822
19,2017,Mujer,2.45,59,7823
20,2017,Mujer,2.55,59,7824
1,2018,Hombre,51.98,60,7825
2,2018,Hombre,64.26,60,7826
3,2018,Hombre,45.46,60,7827
4,2018,Hombre,53.74,60,7828
5,2018,Hombre,51.07,60,7829
6,2018,Hombre,52.23,60,7830
7,2018,Hombre,51.39,60,7831
8,2018,Hombre,37.99,60,7832
9,2018,Hombre,64.51,60,7833
10,2018,Hombre,55.34,60,7834
11,2018,Hombre,49.15,60,7835
12,2018,Hombre,60.71,60,7836
13,2018,Hombre,48.42,60,7837
14,2018,Hombre,42.62,60,7838
15,2018,Hombre,64.6,60,7839
16,2018,Hombre,45.82,60,7840
17,2018,Hombre,41.0,60,7841
18,2018,Hombre,34.14,60,7842
19,2018,Hombre,34.87,60,7843
20,2018,Hombre,25.38,60,7844
1,2020,Hombre,42.75,60,7845
